2023-05-11-16-00-55,stress,96bpm,-1.0Hz,2.0dBm,100.0%,67%
2023-05-11-16-00-56,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-00-57,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-00-58,stress,0bpm,167.0Hz,1.0dBm,17.349064%,67%
2023-05-11-16-00-59,stress,0bpm,182.0Hz,1.0dBm,7.946539%,67%
2023-05-11-16-01-00,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-01-01,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-01-02,stress,0bpm,214.0Hz,7.0dBm,5.4143248%,50%
2023-05-11-16-01-03,calm,75bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-04,stress,76bpm,157.0Hz,27.0dBm,4.8460064%,67%
2023-05-11-16-01-05,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-06,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-07,calm,79bpm,256.0Hz,4.0dBm,12.776571%,100%
2023-05-11-16-01-08,calm,79bpm,129.0Hz,3.0dBm,4.557824%,100%
2023-05-11-16-01-09,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-10,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-11,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-12,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-13,stress,78bpm,204.0Hz,8.0dBm,0.7243216%,50%
2023-05-11-16-01-14,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-15,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-16,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-17,calm,77bpm,122.0Hz,2.0dBm,18.14199%,100%
2023-05-11-16-01-18,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-19,calm,79bpm,124.0Hz,7.0dBm,8.355355%,100%
2023-05-11-16-01-20,stress,80bpm,-1.0Hz,47.0dBm,100.0%,83%
2023-05-11-16-01-21,stress,80bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-11-16-01-22,stress,80bpm,-1.0Hz,7.0dBm,100.0%,67%
2023-05-11-16-01-23,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-24,calm,78bpm,120.0Hz,8.0dBm,4.781759%,100%
2023-05-11-16-01-25,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-26,calm,77bpm,-1.0Hz,7.0dBm,100.0%,100%
2023-05-11-16-01-27,calm,76bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-28,calm,75bpm,-1.0Hz,5.0dBm,100.0%,100%
2023-05-11-16-01-29,calm,75bpm,-1.0Hz,3.0dBm,100.0%,100%
2023-05-11-16-01-30,stress,76bpm,201.0Hz,8.0dBm,1.3986945%,50%
2023-05-11-16-01-31,calm,78bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-01-32,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-33,stress,77bpm,250.0Hz,1.0dBm,18.760563%,50%
2023-05-11-16-01-34,stress,75bpm,203.0Hz,6.0dBm,4.2528152%,50%
2023-05-11-16-01-35,stress,74bpm,178.0Hz,4.0dBm,1.2824059%,67%
2023-05-11-16-01-36,calm,73bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-37,calm,73bpm,98.0Hz,0.0dBm,18.91507%,100%
2023-05-11-16-01-38,calm,74bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-39,calm,74bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-40,calm,75bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-41,stress,75bpm,-1.0Hz,74.0dBm,100.0%,50%
2023-05-11-16-01-42,calm,76bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-43,calm,75bpm,-1.0Hz,7.0dBm,100.0%,100%
2023-05-11-16-01-44,stress,74bpm,178.0Hz,13.0dBm,19.84914%,67%
2023-05-11-16-01-45,calm,73bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-46,calm,73bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-47,calm,73bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-48,calm,73bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-49,calm,73bpm,-1.0Hz,3.0dBm,100.0%,100%
2023-05-11-16-01-50,calm,73bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-01-51,calm,74bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-52,calm,74bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-01-53,calm,75bpm,-1.0Hz,6.0dBm,100.0%,100%
2023-05-11-16-01-54,calm,76bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-55,calm,77bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-56,calm,77bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-57,calm,77bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-01-58,calm,77bpm,-1.0Hz,3.0dBm,100.0%,100%
2023-05-11-16-01-59,stress,78bpm,132.0Hz,3.0dBm,17.655909%,67%
2023-05-11-16-02-00,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-01,stress,79bpm,132.0Hz,4.0dBm,13.45188%,67%
2023-05-11-16-02-02,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-03,stress,80bpm,248.0Hz,2.0dBm,5.82906%,67%
2023-05-11-16-02-04,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-05,calm,79bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-11-16-02-06,stress,78bpm,208.0Hz,4.0dBm,12.069201%,50%
2023-05-11-16-02-07,stress,79bpm,209.0Hz,15.0dBm,2.8217256%,50%
2023-05-11-16-02-08,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-09,calm,78bpm,-1.0Hz,13.0dBm,100.0%,100%
2023-05-11-16-02-10,calm,78bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-02-11,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-12,calm,76bpm,-1.0Hz,4.0dBm,100.0%,100%
2023-05-11-16-02-13,calm,76bpm,128.0Hz,6.0dBm,13.269144%,100%
2023-05-11-16-02-14,stress,77bpm,152.0Hz,15.0dBm,13.164389%,67%
2023-05-11-16-02-15,stress,77bpm,141.0Hz,41.0dBm,10.618991%,83%
2023-05-11-16-02-16,calm,78bpm,-1.0Hz,22.0dBm,100.0%,100%
2023-05-11-16-02-17,calm,79bpm,128.0Hz,8.0dBm,12.041653%,100%
2023-05-11-16-02-18,stress,80bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-19,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-20,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-21,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-22,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-23,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-24,stress,81bpm,203.0Hz,2.0dBm,16.705816%,67%
2023-05-11-16-02-25,stress,80bpm,202.0Hz,4.0dBm,2.3304403%,67%
2023-05-11-16-02-26,stress,80bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-27,stress,79bpm,175.0Hz,3.0dBm,2.0731688%,67%
2023-05-11-16-02-28,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-29,calm,78bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-11-16-02-30,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-31,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-32,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-33,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-34,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-35,stress,83bpm,278.0Hz,5.0dBm,8.240825%,67%
2023-05-11-16-02-36,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-37,stress,81bpm,-1.0Hz,8.0dBm,100.0%,67%
2023-05-11-16-02-38,stress,79bpm,224.0Hz,9.0dBm,16.219652%,50%
2023-05-11-16-02-39,stress,78bpm,296.0Hz,9.0dBm,10.430729%,50%
2023-05-11-16-02-40,calm,79bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-02-41,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-42,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-43,calm,77bpm,108.0Hz,2.0dBm,16.57282%,100%
2023-05-11-16-02-44,calm,78bpm,-1.0Hz,6.0dBm,100.0%,100%
2023-05-11-16-02-45,stress,80bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-02-46,calm,79bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-11-16-02-47,stress,78bpm,176.0Hz,3.0dBm,5.603087%,67%
2023-05-11-16-02-48,calm,77bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-49,calm,76bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-50,calm,75bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-02-51,calm,74bpm,-1.0Hz,4.0dBm,100.0%,100%
2023-05-11-16-02-52,calm,73bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-53,calm,73bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-02-54,stress,74bpm,194.0Hz,3.0dBm,2.74238%,67%
2023-05-11-16-02-55,calm,74bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-56,calm,75bpm,121.0Hz,8.0dBm,17.985523%,100%
2023-05-11-16-02-57,calm,76bpm,-1.0Hz,10.0dBm,100.0%,100%
2023-05-11-16-02-58,calm,76bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-02-59,calm,76bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-00,calm,77bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-01,calm,78bpm,111.0Hz,6.0dBm,9.266722%,100%
2023-05-11-16-03-02,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-03,stress,80bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-04,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-05,stress,77bpm,186.0Hz,1.0dBm,9.184277%,67%
2023-05-11-16-03-06,calm,75bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-07,calm,72bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-08,calm,71bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-09,calm,70bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-10,calm,70bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-11,calm,71bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-12,calm,72bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-13,calm,73bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-14,calm,73bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-15,calm,73bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-16,calm,72bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-17,calm,71bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-18,stress,71bpm,206.0Hz,10.0dBm,12.120372%,50%
2023-05-11-16-03-19,calm,70bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-20,calm,71bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-21,stress,72bpm,201.0Hz,9.0dBm,2.001232%,50%
2023-05-11-16-03-22,calm,73bpm,205.0Hz,4.0dBm,12.156296%,100%
2023-05-11-16-03-23,stress,73bpm,204.0Hz,8.0dBm,9.556686%,50%
2023-05-11-16-03-24,calm,75bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-03-25,stress,77bpm,225.0Hz,15.0dBm,19.36878%,50%
2023-05-11-16-03-26,stress,78bpm,187.0Hz,10.0dBm,0.83051324%,67%
2023-05-11-16-03-27,stress,78bpm,184.0Hz,0.0dBm,15.435815%,67%
2023-05-11-16-03-28,calm,79bpm,-1.0Hz,5.0dBm,100.0%,100%
2023-05-11-16-03-29,calm,79bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-03-30,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-31,stress,85bpm,-1.0Hz,9.0dBm,100.0%,67%
2023-05-11-16-03-32,stress,85bpm,-1.0Hz,10.0dBm,100.0%,67%
2023-05-11-16-03-33,stress,84bpm,177.0Hz,8.0dBm,6.3562813%,83%
2023-05-11-16-03-34,stress,83bpm,205.0Hz,8.0dBm,3.2195032%,67%
2023-05-11-16-03-35,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-36,stress,80bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-11-16-03-37,stress,80bpm,-1.0Hz,3.0dBm,100.0%,67%
2023-05-11-16-03-38,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-39,calm,78bpm,84.0Hz,4.0dBm,15.197426%,100%
2023-05-11-16-03-40,calm,77bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-03-41,calm,78bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-03-42,calm,78bpm,-1.0Hz,4.0dBm,100.0%,100%
2023-05-11-16-03-43,calm,79bpm,-1.0Hz,8.0dBm,100.0%,100%
2023-05-11-16-03-44,calm,79bpm,-1.0Hz,5.0dBm,100.0%,100%
2023-05-11-16-03-45,calm,78bpm,-1.0Hz,6.0dBm,100.0%,100%
2023-05-11-16-03-46,stress,81bpm,182.0Hz,5.0dBm,6.92212%,83%
2023-05-11-16-03-47,stress,82bpm,177.0Hz,4.0dBm,9.707695%,83%
2023-05-11-16-03-48,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-49,stress,80bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-50,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-51,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-52,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-53,stress,82bpm,106.0Hz,12.0dBm,5.028236%,67%
2023-05-11-16-03-54,stress,81bpm,-1.0Hz,2.0dBm,100.0%,67%
2023-05-11-16-03-55,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-56,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-57,stress,81bpm,143.0Hz,16.0dBm,3.75548%,83%
2023-05-11-16-03-58,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-03-59,stress,81bpm,204.0Hz,2.0dBm,12.006437%,67%
2023-05-11-16-04-00,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-04-01,stress,81bpm,110.0Hz,11.0dBm,3.8712323%,67%
2023-05-11-16-04-02,stress,84bpm,-1.0Hz,9.0dBm,100.0%,67%
2023-05-11-16-04-03,stress,87bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-04,stress,89bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-05,stress,88bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-06,stress,86bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-07,stress,86bpm,-1.0Hz,2.0dBm,100.0%,67%
2023-05-11-16-04-08,stress,85bpm,191.0Hz,1.0dBm,9.247356%,83%
2023-05-11-16-04-09,stress,86bpm,128.0Hz,20.0dBm,15.374125%,67%
2023-05-11-16-04-10,stress,85bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-11,stress,84bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-12,stress,84bpm,114.0Hz,20.0dBm,3.833717%,67%
2023-05-11-16-04-13,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-14,stress,81bpm,-1.0Hz,6.0dBm,100.0%,67%
2023-05-11-16-04-15,stress,82bpm,113.0Hz,21.0dBm,2.6640117%,67%
2023-05-11-16-04-16,stress,83bpm,113.0Hz,64.0dBm,3.6016822%,67%
2023-05-11-16-04-17,stress,84bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-18,stress,84bpm,-1.0Hz,24.0dBm,100.0%,67%
2023-05-11-16-04-19,stress,85bpm,358.0Hz,126.0dBm,11.493212%,67%
2023-05-11-16-04-20,stress,86bpm,-1.0Hz,19.0dBm,100.0%,67%
2023-05-11-16-04-21,stress,86bpm,150.0Hz,64.0dBm,3.973788%,83%
2023-05-11-16-04-22,stress,86bpm,265.0Hz,8.0dBm,13.2459345%,67%
2023-05-11-16-04-23,stress,85bpm,235.0Hz,8.0dBm,12.784683%,67%
2023-05-11-16-04-24,stress,83bpm,254.0Hz,8.0dBm,13.292378%,67%
2023-05-11-16-04-25,stress,83bpm,-1.0Hz,3.0dBm,100.0%,67%
2023-05-11-16-04-26,stress,82bpm,110.0Hz,44.0dBm,8.242989%,83%
2023-05-11-16-04-27,stress,82bpm,121.0Hz,11.0dBm,5.2856865%,67%
2023-05-11-16-04-28,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-29,stress,82bpm,130.0Hz,65.0dBm,2.5509715%,67%
2023-05-11-16-04-30,stress,82bpm,112.0Hz,43.0dBm,1.4696777%,83%
2023-05-11-16-04-31,stress,83bpm,107.0Hz,21.0dBm,2.0480394%,67%
2023-05-11-16-04-32,stress,83bpm,134.0Hz,100.0dBm,2.5862098%,83%
2023-05-11-16-04-33,stress,83bpm,-1.0Hz,4.0dBm,100.0%,67%
2023-05-11-16-04-34,stress,83bpm,-1.0Hz,43.0dBm,100.0%,83%
2023-05-11-16-04-35,stress,83bpm,114.0Hz,27.0dBm,3.8686395%,67%
2023-05-11-16-04-36,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-04-37,stress,81bpm,105.0Hz,28.0dBm,4.7540007%,67%
2023-05-11-16-04-38,stress,80bpm,-1.0Hz,16.0dBm,100.0%,67%
2023-05-11-16-04-39,stress,80bpm,107.0Hz,10.0dBm,12.636269%,67%
2023-05-11-16-04-40,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-04-41,stress,78bpm,267.0Hz,14.0dBm,18.228346%,50%
2023-05-11-16-04-42,stress,78bpm,119.0Hz,65.0dBm,0.35673976%,50%
2023-05-11-16-04-43,calm,78bpm,118.0Hz,26.0dBm,4.8633995%,100%
2023-05-11-16-04-44,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-04-45,calm,79bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-04-46,calm,79bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-11-16-04-47,stress,80bpm,108.0Hz,4.0dBm,6.7040324%,67%
2023-05-11-16-04-48,stress,80bpm,65.0Hz,0.0dBm,14.874447%,67%
2023-05-11-16-04-49,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-04-50,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-04-51,stress,79bpm,205.0Hz,2.0dBm,9.422768%,50%
2023-05-11-16-04-52,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-04-53,calm,79bpm,107.0Hz,31.0dBm,1.9122899%,100%
2023-05-11-16-04-54,stress,80bpm,111.0Hz,66.0dBm,1.4623761%,67%
2023-05-11-16-04-55,stress,80bpm,-1.0Hz,5.0dBm,100.0%,67%
2023-05-11-16-04-56,stress,80bpm,-1.0Hz,24.0dBm,100.0%,67%
2023-05-11-16-04-57,calm,79bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-11-16-04-58,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-04-59,calm,78bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-05-00,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-05-01,stress,80bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-05-02,stress,81bpm,133.0Hz,85.0dBm,5.987114%,83%
2023-05-11-16-05-03,stress,81bpm,-1.0Hz,33.0dBm,100.0%,67%
2023-05-11-16-05-04,stress,81bpm,125.0Hz,50.0dBm,14.411229%,50%
2023-05-11-16-05-05,stress,80bpm,116.0Hz,32.0dBm,4.447341%,67%
2023-05-11-16-05-06,stress,79bpm,160.0Hz,75.0dBm,0.5651891%,67%
2023-05-11-16-05-07,stress,77bpm,227.0Hz,6.0dBm,6.608951%,50%
2023-05-11-16-05-08,calm,77bpm,-1.0Hz,21.0dBm,100.0%,100%
2023-05-11-16-05-09,calm,77bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-11-16-05-10,calm,78bpm,-1.0Hz,12.0dBm,100.0%,100%
2023-05-11-16-05-11,stress,80bpm,-1.0Hz,56.0dBm,100.0%,67%
2023-05-11-16-05-12,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-05-13,stress,81bpm,132.0Hz,52.0dBm,1.3550639%,83%
2023-05-11-16-05-14,stress,81bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-11-16-05-15,stress,81bpm,-1.0Hz,10.0dBm,100.0%,67%
2023-05-11-16-05-16,stress,81bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-05-17,stress,82bpm,125.0Hz,81.0dBm,0.91428757%,67%
2023-05-11-16-05-18,stress,82bpm,163.0Hz,111.0dBm,0.40691495%,83%
2023-05-11-16-05-19,stress,83bpm,170.0Hz,95.0dBm,1.317513%,83%
2023-05-11-16-05-20,stress,82bpm,149.0Hz,0.0dBm,6.615734%,83%
2023-05-11-16-05-21,stress,81bpm,-1.0Hz,13.0dBm,100.0%,67%
2023-05-11-16-05-22,stress,80bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-05-23,calm,79bpm,-1.0Hz,4.0dBm,100.0%,100%
2023-05-11-16-05-24,stress,78bpm,115.0Hz,70.0dBm,12.856436%,50%
2023-05-11-16-05-25,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-05-26,stress,80bpm,-1.0Hz,30.0dBm,100.0%,67%
2023-05-11-16-05-27,stress,81bpm,-1.0Hz,27.0dBm,100.0%,67%
2023-05-11-16-05-28,stress,83bpm,-1.0Hz,46.0dBm,100.0%,83%
2023-05-11-16-05-29,stress,83bpm,-1.0Hz,6.0dBm,100.0%,67%
2023-05-11-16-05-30,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-11-16-05-31,stress,81bpm,-1.0Hz,8.0dBm,100.0%,67%
2023-05-11-16-05-32,stress,80bpm,144.0Hz,91.0dBm,0.7550955%,83%
2023-05-11-16-05-33,calm,79bpm,-1.0Hz,19.0dBm,100.0%,100%
2023-05-11-16-05-34,stress,80bpm,-1.0Hz,6.0dBm,100.0%,67%
2023-05-11-16-05-35,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-05-36,calm,79bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-11-16-05-37,calm,78bpm,121.0Hz,19.0dBm,1.4925957%,100%
2023-05-11-16-05-38,stress,77bpm,190.0Hz,4.0dBm,6.584966%,67%
2023-05-11-16-05-39,calm,77bpm,-1.0Hz,2.0dBm,100.0%,100%
